Job_id,Job Title,Rating,Company_id,Company Name,Size,Founded,Type of ownership,Industry,Sector,Revenue,Easy Apply,Min_Salary,Max_Salary,Avg_Salary,State_id,City,State,Headquarter
1729,"Analyst, Business Intelligence - Publicis Health Media",3.4,1729,Publicis Worldwide,10000+ employees,1926.0,Company - Public,Advertising & Marketing,Business Services,5  10  ,0.0,89000.0,107000.0,98000.0,1729,Philadelphia,PA,France
1730,PHARMACY 340B BUSINESS OPERATIONS MANAGER,3.5,1730,Temple University Health System,5001 to 10000 employees,0.0,Hospital,Health Care Services & Hospitals,Health Care,500   1  ,0.0,89000.0,107000.0,98000.0,1730,Philadelphia,PA,PA
1731,Healthcare Business Analyst,4.2,1731,IntePros,201 to 500 employees,1997.0,Company - Private,Consulting,Business Services,50  100  ,0.0,89000.0,107000.0,98000.0,1731,Philadelphia,PA,MA
1733,Mortgage Business Analyst I,2.9,1733,Black Knight Financial Services,5001 to 10000 employees,2013.0,Company - Public,IT Services,Information Technology, 1  ,0.0,89000.0,107000.0,98000.0,1733,Philadelphia,PA,FL
1734,Procurement Analyst,3.9,1734,Vertex (Pennsylvania),1001 to 5000 employees,1978.0,Company - Private,Computer Hardware & Software,Information Technology,100  500  ,0.0,89000.0,107000.0,98000.0,1734,King of Prussia,PA,PA
1736,Junior IT Process Engineer/Business Analyst,4.7,1736,"Stratus Technology Services, LLC",51 to 200 employees,0.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,89000.0,107000.0,98000.0,1736,Philadelphia,PA,NJ
1738,Business Support Analyst,3.2,1738,QVC,10000+ employees,1986.0,Subsidiary or Business Segment,"Department, Clothing, & Shoe Stores",Retail,5  10  ,0.0,89000.0,107000.0,98000.0,1738,West Chester,PA,PA
1739,Technical Business Analyst,3.7,1739,Apidel Technologies,501 to 1000 employees,2012.0,Company - Private,Staffing & Outsourcing,Business Services,10  25  ,0.0,89000.0,107000.0,98000.0,1739,Philadelphia,PA,IL
1740,Data Analyst,3.6,1740,Red Tettemer,51 to 200 employees,0.0,Company - Private,Advertising & Marketing,Business Services,10  25  ,1.0,89000.0,107000.0,98000.0,1740,Philadelphia,PA,PA
1741,Sr. Business Analyst,3.7,1741,Radian Group Inc.,1001 to 5000 employees,1977.0,Company - Public,Insurance Carriers,Insurance,1  2  ,0.0,89000.0,107000.0,98000.0,1741,Philadelphia,PA,PA
1743,Business Systems Analyst,4.2,1743,IntePros,201 to 500 employees,1997.0,Company - Private,Consulting,Business Services,50  100  ,0.0,89000.0,107000.0,98000.0,1743,Philadelphia,PA,MA
1744,Data Analyst,4.1,1744,Collabera,10000+ employees,1991.0,Company - Private,IT Services,Information Technology,500   1  ,0.0,89000.0,107000.0,98000.0,1744,Philadelphia,PA,NJ
1747,Business Analyst Level-1,5.0,1747,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,89000.0,107000.0,98000.0,1747,Philadelphia,PA,IL
1748,Business Analyst,2.7,1748,TechUSA,1001 to 5000 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,89000.0,107000.0,98000.0,1748,Mount Laurel,NJ,MD
1749,Business / Requirement Analyst,3.7,1749,nd Century Technologies,1001 to 5000 employees,1997.0,Company - Private,IT Services,Information Technology,25  50  ,1.0,89000.0,107000.0,98000.0,1749,Philadelphia,PA,NJ
1750,Research Data Analyst,3.7,1750,Children's Hospital of Philadelphia,1001 to 5000 employees,1855.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,50  100  ,0.0,89000.0,107000.0,98000.0,1750,Philadelphia,PA,PA
1751,Business Analyst (Contract),3.8,1751,Capgemini,10000+ employees,1967.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,10  ,0.0,89000.0,107000.0,98000.0,1751,Oaks,PA,France
1752,Financial Analytics Business Analyst,3.9,1752,JPMorgan Chase,10000+ employees,1799.0,Company - Public,Investment Banking & Asset Management,Finance,10  ,0.0,41000.0,80000.0,60500.0,1752,Wilmington,DE,NY
1753,IT Business Analyst,3.2,1753,People's United Bank,1001 to 5000 employees,1842.0,Company - Public,Investment Banking & Asset Management,Finance,1  2  ,0.0,41000.0,80000.0,60500.0,1753,Philadelphia,PA,CT
1754,Business Analyst,4.3,1754,Freedom Mortgage,1001 to 5000 employees,1990.0,Company - Private,Investment Banking & Asset Management,Finance,1  2  ,0.0,41000.0,80000.0,60500.0,1754,Mount Laurel,NJ,NJ
1755,Business Requirements Analyst,2.7,1755,TechUSA,1001 to 5000 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,41000.0,80000.0,60500.0,1755,Philadelphia,PA,MD
1756,Business Analyst,3.6,1756,"Global Technical Talent, LLC",501 to 1000 employees,1999.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,41000.0,80000.0,60500.0,1756,Mount Laurel,NJ,NH
1757,Business Analyst II,3.6,1757,NewRez,1001 to 5000 employees,2018.0,Company - Public,Lending,Finance,500   1  ,0.0,41000.0,80000.0,60500.0,1757,Fort Washington,PA,PA
1758,Business Analyst - Entry Level,5.0,1758,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,41000.0,80000.0,60500.0,1758,Philadelphia,PA,IL
1760,Healthcare Data Analytics Analyst,3.7,1760,Amerihealth,5001 to 10000 employees,1997.0,Subsidiary or Business Segment,Insurance Carriers,Insurance,25  50  ,0.0,41000.0,80000.0,60500.0,1760,Philadelphia,PA,PA
1761,Business Analyst,3.5,1761,"The Judge Group, Inc.",1001 to 5000 employees,1970.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,41000.0,80000.0,60500.0,1761,Fort Washington,PA,PA
1762,IT Service Desk Analyst,4.3,1762,Lloyd Group,51 to 200 employees,1995.0,Company - Private,IT Services,Information Technology,10  25  ,1.0,41000.0,80000.0,60500.0,1762,Philadelphia,PA,NY
1763,"Data Analyst (Philadelphia, PA)",3.7,1763,Tetra Tech,10000+ employees,1966.0,Company - Public,Architectural & Engineering Services,Business Services,2  5  ,0.0,41000.0,80000.0,60500.0,1763,Philadelphia,PA,CA
1764,"Business Analyst, Oracle HR/HCM",3.7,1764,Stantec,10000+ employees,1954.0,Company - Public,Architectural & Engineering Services,Business Services,1  2  ,0.0,41000.0,80000.0,60500.0,1764,Philadelphia,PA,Canada
1766,Business Analyst III,3.4,1766,Thermo Fisher Scientific,10000+ employees,1902.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,10  ,0.0,41000.0,80000.0,60500.0,1766,Swedesboro,NJ,MA
1767,Business Analyst,2.5,1767,Aspire,51 to 200 employees,0.0,Company - Private,Investment Banking & Asset Management,Finance,10  25  ,0.0,41000.0,80000.0,60500.0,1767,Philadelphia,PA,FL
1768,Business Analyst,5.0,1768,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,41000.0,80000.0,60500.0,1768,Philadelphia,PA,IL
1770,Data Analyst,3.7,1770,"Tetra Tech, Inc.",10000+ employees,1966.0,Company - Public,Architectural & Engineering Services,Business Services,2  5  ,0.0,41000.0,80000.0,60500.0,1770,Philadelphia,PA,CA
1771,Senior Business Analyst,4.9,1771,Jobot,51 to 200 employees,2018.0,Company - Private,Staffing & Outsourcing,Business Services,25  50  ,0.0,41000.0,80000.0,60500.0,1771,Philadelphia,PA,CA
1772,Business Support Analyst,2.5,1772,Globus Medical,1001 to 5000 employees,2003.0,Company - Public,Health Care Products Manufacturing,Manufacturing,500   1  ,0.0,41000.0,80000.0,60500.0,1772,Audubon,PA,PA
1774,Contractor - Energy Efficiency & Customer Programs Analyst,3.9,1774,Philadelphia Gas Works,1001 to 5000 employees,1836.0,Other Organization,Utilities,"Oil, Gas, Energy & Utilities",500   1  ,0.0,41000.0,80000.0,60500.0,1774,Philadelphia,PA,PA
1775,Business Systems Analyst 5,3.6,1775,IQVIA,10000+ employees,2017.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2  5  ,0.0,41000.0,80000.0,60500.0,1775,East Norriton,PA,NC
1776,Entry Level - Client Service Analyst,4.1,1776,Kforce,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1  2  ,0.0,41000.0,80000.0,60500.0,1776,Philadelphia,PA,FL
1777,Business Analyst,3.9,1777,Diverse Lynx,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,41000.0,80000.0,60500.0,1777,King of Prussia,PA,NJ
1778,Urgent - Business Analyst Level-1,5.0,1778,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,41000.0,80000.0,60500.0,1778,Philadelphia,PA,IL
1782,Business Systems Analyst,4.7,1782,Staid Logic LLC,51 to 200 employees,2006.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,59000.0,138000.0,98500.0,1782,Philadelphia,PA,OH
1783,Business Analyst,4.4,1783,Contemporary Staffing Solutions,1001 to 5000 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,59000.0,138000.0,98500.0,1783,Media,PA,NJ
1784,Technical Business Analyst,3.1,1784,The Veritas Healthcare Solutions LLC,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,1  5  ,0.0,59000.0,138000.0,98500.0,1784,Philadelphia,PA,NJ
1785,Financial Analyst - Business Dining,3.2,1785,Aramark,10000+ employees,1959.0,Company - Public,Building & Personnel Services,Business Services,10  ,0.0,59000.0,138000.0,98500.0,1785,Philadelphia,PA,PA
1786,Business Analyst,3.0,1786,RMS Computer,201 to 500 employees,1985.0,Company - Private,Computer Hardware & Software,Information Technology,25  50  ,0.0,59000.0,138000.0,98500.0,1786,Wilmington,DE,NY
1787,Business Intelligence Analyst,3.5,1787,Ellucian Inc.,1001 to 5000 employees,1968.0,Company - Private,IT Services,Information Technology,500   1  ,0.0,59000.0,138000.0,98500.0,1787,Malvern,PA,VA
1788,Digital Business Analyst,3.9,1788,Tech Air,201 to 500 employees,1935.0,Company - Private,Industrial Manufacturing,Manufacturing,100  500  ,0.0,59000.0,138000.0,98500.0,1788,Conshohocken,PA,CT
1789,Identity Management Senior Business Analyst,3.7,1789,Children's Hospital of Philadelphia,1001 to 5000 employees,1855.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,50  100  ,0.0,59000.0,138000.0,98500.0,1789,Philadelphia,PA,PA
1790,Business Analyst,4.5,1790,"Beacon Hill Staffing Group, LLC",501 to 1000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,500   1  ,1.0,59000.0,138000.0,98500.0,1790,King of Prussia,PA,MA
1791,Business Data Analyst,3.5,1791,Dextro Software Systems,51 to 200 employees,1993.0,Company - Private,IT Services,Information Technology,10  25  ,1.0,59000.0,138000.0,98500.0,1791,Bensalem,PA,NJ
1792,Senior Business Analyst with P&C Insurance Experience,3.4,1792,NTT DATA Services,10000+ employees,1967.0,Company - Public,IT Services,Information Technology,10  ,0.0,59000.0,138000.0,98500.0,1792,Bala Cynwyd,PA,Japan
1793,Digital Business Analyst,3.7,1793,Airgas,10000+ employees,1982.0,Company - Public,Chemical Manufacturing,Manufacturing,5  10  ,0.0,59000.0,138000.0,98500.0,1793,Conshohocken,PA,PA
1795,Business/Data Analyst,3.4,1795,Infinity Consulting Solutions,501 to 1000 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,59000.0,138000.0,98500.0,1795,Wilmington,DE,NY
1796,Business Operations - Small Business Specialist,3.8,1796,Global Resources,201 to 500 employees,0.0,Company - Private,Accounting,Accounting & Legal,10  25  ,0.0,59000.0,138000.0,98500.0,1796,Philadelphia,PA,IL
1797,Business Analyst,3.9,1797,Ampcus Incorporated,501 to 1000 employees,2004.0,Company - Private,Consulting,Business Services,50  100  ,0.0,59000.0,138000.0,98500.0,1797,Conshohocken,PA,VA
1799,Salesforce Business Analyst,3.9,1799,Ampcus Incorporated,501 to 1000 employees,2004.0,Company - Private,Consulting,Business Services,50  100  ,0.0,59000.0,138000.0,98500.0,1799,Philadelphia,PA,VA
1800,Operations Analyst II,3.7,1800,Radian Group Inc.,1001 to 5000 employees,1977.0,Company - Public,Insurance Carriers,Insurance,1  2  ,0.0,59000.0,138000.0,98500.0,1800,Philadelphia,PA,PA
1802,Project Analyst,3.2,1802,West Pharmaceutical Services,5001 to 10000 employees,1923.0,Company - Public,Health Care Products Manufacturing,Manufacturing,1  2  ,0.0,59000.0,138000.0,98500.0,1802,Exton,PA,PA
1803,Jr. Business Analyst,5.0,1803,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,59000.0,138000.0,98500.0,1803,Philadelphia,PA,IL
1808,Business Systems Analyst,2.2,1808,Laurel Springs School,1001 to 5000 employees,1991.0,School / School District,K-12 Education,Education,25  50  ,0.0,59000.0,138000.0,98500.0,1808,West Chester,PA,PA
1809,AI/ML Products Business Analyst,3.6,1809,IQVIA,10000+ employees,2017.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2  5  ,0.0,59000.0,138000.0,98500.0,1809,Plymouth Meeting,PA,NC
1810,Marketing Business Analyst,4.3,1810,Freedom Mortgage,1001 to 5000 employees,1990.0,Company - Private,Investment Banking & Asset Management,Finance,1  2  ,0.0,59000.0,138000.0,98500.0,1810,Marlton,NJ,NJ
1811,Data Analyst,3.9,1811,Ampcus Incorporated,501 to 1000 employees,2004.0,Company - Private,Consulting,Business Services,50  100  ,0.0,59000.0,138000.0,98500.0,1811,Philadelphia,PA,VA
1813,Data Analyst,3.1,1813,Strategic Staffing Solutions,1001 to 5000 employees,1990.0,Contract,Staffing & Outsourcing,Business Services,100  500  ,0.0,78000.0,139000.0,108500.0,1813,Philadelphia,PA,MI
1815,JD Edwards Business Analyst,3.1,1815,Pennsylvania Real Estate Investment Trust,201 to 500 employees,1960.0,Company - Public,Real Estate,Real Estate,100  500  ,0.0,78000.0,139000.0,108500.0,1815,Philadelphia,PA,PA
1816,Business Systems Analyst,4.4,1816,Contemporary Staffing Solutions,1001 to 5000 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,78000.0,139000.0,108500.0,1816,Philadelphia,PA,NJ
1817,Data Analyst Supporting the FBI #20-188,2.8,1817,Forfeiture Support Associates,1001 to 5000 employees,2004.0,Company - Private,Staffing & Outsourcing,Business Services,50  100  ,0.0,78000.0,139000.0,108500.0,1817,Philadelphia,PA,VA
1819,Salesforce Business Systems Analyst,4.4,1819,Talend,1001 to 5000 employees,2006.0,Company - Public,Computer Hardware & Software,Information Technology,100  500  ,0.0,78000.0,139000.0,108500.0,1819,Philadelphia,PA,CA
1821,Business Analyst,4.0,1821,Lorven Technologies Inc,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal, 1  ,0.0,78000.0,139000.0,108500.0,1821,Collegeville,PA,NJ
1822,Entry Level Accenture Infrastructure Advisory Analyst,4.2,1822,Solekai Systems Corp,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,78000.0,139000.0,108500.0,1822,Philadelphia,PA,CA
1823,Data Analyst,3.8,1823,Apex Systems,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2  5  ,1.0,78000.0,139000.0,108500.0,1823,Philadelphia,PA,VA
1824,Principal Quality Analyst,3.3,1824,Timken,10000+ employees,1899.0,Company - Public,Industrial Manufacturing,Manufacturing,2  5  ,0.0,78000.0,139000.0,108500.0,1824,King of Prussia,PA,OH
1826,Salesforce Business Analyst/tester,4.0,1826,Two International Inc.,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,1  5  ,0.0,78000.0,139000.0,108500.0,1826,Radnor,PA,NJ
1828,Business Analyst II,4.4,1828,Contemporary Staffing Solutions,1001 to 5000 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,78000.0,139000.0,108500.0,1828,Fort Washington,PA,NJ
1829,Business Systems Analyst,2.2,1829,Discovery Isle,51 to 200 employees,2006.0,Company - Private,Preschool & Child Care,Education,1  5  ,0.0,78000.0,139000.0,108500.0,1829,West Chester,PA,PA
1830,Contactless Card Fraud Strategy Analyst,3.8,1830,Barclays,10000+ employees,1690.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,78000.0,139000.0,108500.0,1830,Wilmington,DE,United Kingdom
1831,Business Analyst III,4.4,1831,Contemporary Staffing Solutions,1001 to 5000 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,78000.0,139000.0,108500.0,1831,Philadelphia,PA,NJ
1832,IT Analyst Co-Op (Intern),3.7,1832,Radian Group Inc.,1001 to 5000 employees,1977.0,Company - Public,Insurance Carriers,Insurance,1  2  ,0.0,78000.0,139000.0,108500.0,1832,Philadelphia,PA,PA
1833,Business Analyst with Microsoft Dynamics,3.6,1833,CitiusTech,1001 to 5000 employees,2005.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,78000.0,139000.0,108500.0,1833,Philadelphia,PA,India
1834,Business Analyst - LIfe Science (Regulatory),3.5,1834,CGI,10000+ employees,1976.0,Company - Public,Consulting,Business Services,10  ,0.0,78000.0,139000.0,108500.0,1834,Plymouth Meeting,PA,Canada
1835,Business Systems Analyst,3.3,1835,Citizens Bank,10000+ employees,1988.0,Company - Public,Banks & Credit Unions,Finance,5  10  ,0.0,78000.0,139000.0,108500.0,1835,Wilmington,DE,RI
1837,Technical Business Analyst,3.9,1837,JPMorgan Chase & Co.,10000+ employees,1799.0,Company - Public,Investment Banking & Asset Management,Finance,10  ,0.0,78000.0,139000.0,108500.0,1837,Wilmington,DE,NY
1838,Network Operation Analyst PRX,3.7,1838,Amerihealth,5001 to 10000 employees,1997.0,Subsidiary or Business Segment,Insurance Carriers,Insurance,25  50  ,0.0,78000.0,139000.0,108500.0,1838,Philadelphia,PA,PA
1839,IT Business Analyst 1,4.1,1839,APN Software Services Inc.,51 to 200 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,25  50  ,0.0,78000.0,139000.0,108500.0,1839,Malvern,PA,CA
1840,Business Development Analyst,3.0,1840,ProPharma Group,1001 to 5000 employees,2001.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,50  100  ,0.0,78000.0,139000.0,108500.0,1840,Fort Washington,PA,KS
1841,Business Systems Analyst Senior,3.4,1841,PNC Financial Services Group,10000+ employees,1845.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,78000.0,139000.0,108500.0,1841,Philadelphia,PA,PA
1842,Technical Business Analyst,3.1,1842,Contingent Network Services,201 to 500 employees,1984.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,25  50  ,0.0,78000.0,139000.0,108500.0,1842,Wayne,PA,OH
1843,Business Analyst/Data Domain Expert,3.2,1843,"Numeric, LLC",1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,5  10  ,1.0,43000.0,79000.0,61000.0,1843,Philadelphia,PA,PA
1844,Sr. Business Analyst- Reporting (Cognos),3.4,1844,NTT DATA Services,10000+ employees,1967.0,Company - Public,IT Services,Information Technology,10  ,0.0,43000.0,79000.0,61000.0,1844,Bala Cynwyd,PA,Japan
1845,Business Data Analyst,4.3,1845,Freedom Mortgage,1001 to 5000 employees,1990.0,Company - Private,Investment Banking & Asset Management,Finance,1  2  ,0.0,43000.0,79000.0,61000.0,1845,Mount Laurel,NJ,NJ
1846,BUSINESS ANALYST II,5.0,1846,Crossfire Consulting,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,5  10  ,0.0,43000.0,79000.0,61000.0,1846,Wilmington,DE,NY
1849,Business Analyst (0-2 yrs),5.0,1849,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,43000.0,79000.0,61000.0,1849,Philadelphia,PA,IL
1850,Business Analyst - Data Science & SQL,3.5,1850,"Computer Enterprises, Inc.",501 to 1000 employees,1992.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,43000.0,79000.0,61000.0,1850,Philadelphia,PA,PA
